,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,1,2,3,a,b,exited
4485,0.802,0.21621622,0.9,0.43249932,0.33333334,1,1,0.13544413,0,1,0,0,1,0
4486,0.356,0.22972973,0.3,0.6245049,0.0,1,0,0.9966411,1,0,0,0,1,0
4487,0.692,0.17567568,0.3,0.60026175,0.0,0,0,0.027777752,0,1,0,0,1,0
4488,0.732,0.35135135,0.6,0.6182387,0.0,0,0,0.66936517,1,0,0,1,0,0
4489,0.504,0.22972973,0.8,0.0,0.33333334,1,1,0.76423275,1,0,0,1,0,0
4490,0.594,0.6216216,0.1,0.36355796,0.0,1,1,0.20896296,0,0,1,1,0,0
4491,1.0,0.5810811,0.3,0.56510603,0.0,1,1,0.46025482,0,1,0,0,1,0
4492,0.48,0.1891892,0.0,0.50922364,0.0,1,0,0.5035779,1,0,0,1,0,0
4493,0.95,0.1891892,0.1,0.0,0.33333334,1,1,0.21463835,0,0,1,1,0,0
4494,1.0,0.17567568,0.6,0.32927138,0.33333334,1,0,0.7458679,0,0,1,0,1,0
4495,0.878,0.1891892,0.7,0.27670008,0.0,1,0,0.53749037,1,0,0,1,0,0
4496,0.702,0.3243243,0.6,0.34343752,0.0,1,0,0.7667272,1,0,0,1,0,0
4497,0.726,0.3918919,0.1,0.0,0.0,1,0,0.539119,0,0,1,1,0,1
4498,0.44,0.16216215,0.2,0.52374476,0.0,1,1,0.23972724,1,0,0,0,1,0
4499,0.372,0.35135135,0.4,0.48584995,0.0,0,0,0.65504056,0,1,0,1,0,0
4500,0.842,0.1891892,0.9,0.30883935,0.0,0,0,0.16567312,0,1,0,0,1,0
4501,0.324,0.7702703,0.2,0.0,0.0,1,0,0.6165241,1,0,0,1,0,0
4502,0.696,0.36486486,0.5,0.65544915,0.0,1,0,0.70985997,0,0,1,0,1,1
4503,0.612,0.2027027,0.7,0.5528341,0.33333334,1,0,0.18564057,1,0,0,0,1,0
4504,0.822,0.25675675,0.7,0.52902025,0.0,1,0,0.99650234,0,0,1,0,1,0
4505,0.718,0.16216215,0.5,0.0,0.33333334,0,1,0.8069603,1,0,0,1,0,0
4506,0.494,0.6486486,0.3,0.0,0.0,1,1,0.35263842,0,0,1,1,0,0
4507,0.484,0.13513513,0.2,0.46432486,0.0,1,0,0.72146225,1,0,0,0,1,0
4508,0.498,0.3108108,0.1,0.0,0.33333334,1,0,0.48033708,1,0,0,1,0,0
4509,0.444,0.22972973,0.1,0.55791205,0.0,1,0,0.92834496,0,1,0,1,0,0
4510,0.522,0.33783785,0.9,0.5070438,0.33333334,0,1,0.0895169,0,1,0,1,0,0
4511,0.568,0.36486486,0.2,0.0,1.0,1,0,0.505188,1,0,0,1,0,1
4512,0.632,0.44594595,0.2,0.59076834,0.0,0,0,0.78478473,1,0,0,0,1,1
4513,0.692,0.3108108,0.8,0.0,0.33333334,0,0,0.14133975,1,0,0,1,0,0
4514,0.638,0.27027026,0.8,0.0,0.33333334,1,0,0.42022803,1,0,0,1,0,0
4515,0.752,0.16216215,0.8,0.53468835,0.0,1,1,0.7391249,0,0,1,0,1,0
4516,0.294,0.1891892,0.8,0.44455191,1.0,1,1,0.04743658,0,1,0,1,0,1
4517,0.8,0.2837838,0.7,0.47655174,0.0,1,0,0.4353223,0,0,1,1,0,0
4518,1.0,0.14864865,0.7,0.0,0.33333334,1,0,0.11613944,0,0,1,1,0,0
4519,0.534,0.27027026,0.7,0.0,0.0,1,1,0.13615151,0,0,1,0,1,0
4520,0.604,0.3783784,1.0,0.4825218,0.6666667,1,0,0.75742376,0,1,0,0,1,1
4521,0.42,0.12162162,0.7,0.49819422,0.0,1,1,0.5733458,0,0,1,1,0,0
4522,0.558,0.2837838,0.5,0.0,0.33333334,0,0,0.58373857,0,0,1,0,1,0
4523,0.62,0.45945945,0.4,0.34632325,0.0,1,0,0.45437428,0,1,0,1,0,0
4524,0.652,0.27027026,0.8,0.0,0.33333334,1,1,0.6684703,1,0,0,0,1,0
4525,0.462,0.33783785,0.9,0.31097332,0.0,0,1,0.15327129,0,0,1,0,1,0
4526,0.896,0.21621622,0.9,0.6157711,0.0,1,0,0.9570129,1,0,0,0,1,0
4527,0.71,0.27027026,0.1,0.7550624,0.0,0,1,0.5332359,1,0,0,0,1,0
4528,0.728,0.17567568,0.6,0.6095168,0.0,1,1,0.25446594,0,0,1,1,0,0
4529,0.628,0.35135135,0.8,0.5699114,0.0,1,1,0.5772598,1,0,0,1,0,1
4530,0.694,0.33783785,0.7,0.45983586,0.33333334,1,0,0.32066822,0,1,0,0,1,0
4531,0.518,0.25675675,0.6,0.0,0.33333334,0,1,0.110106215,1,0,0,0,1,0
4532,0.396,0.27027026,0.0,0.70967674,0.33333334,1,0,0.1921341,0,0,1,0,1,0
4533,1.0,0.2837838,0.6,0.82111,0.33333334,0,1,0.21383671,0,0,1,0,1,1
4534,0.612,0.3108108,0.2,0.0,0.33333334,1,0,0.7948869,1,0,0,0,1,0
4535,0.754,0.25675675,0.9,0.40331846,0.0,1,1,0.17271535,0,1,0,0,1,1
4536,0.584,0.5,0.7,0.0,0.33333334,1,1,0.5075694,1,0,0,1,0,0
4537,0.72,0.17567568,0.5,0.0,0.33333334,1,0,0.047755312,0,0,1,1,0,0
4538,0.72,0.2027027,0.1,0.0,0.33333334,1,0,0.8415883,0,0,1,0,1,0
4539,0.736,0.25675675,0.7,0.0,0.33333334,1,1,0.27546886,1,0,0,1,0,0
4540,0.472,0.1891892,0.1,0.59711313,0.0,1,0,0.1591076,0,1,0,0,1,0
4541,0.534,0.24324325,0.7,0.46081355,0.0,1,1,0.35757324,0,0,1,1,0,0
4542,0.56,0.13513513,0.9,0.0,0.33333334,0,0,0.1629544,1,0,0,0,1,0
4543,0.882,0.3243243,1.0,0.4530023,0.33333334,0,1,0.6997423,0,1,0,1,0,1
4544,0.646,0.2837838,0.8,0.5506618,0.0,1,1,0.5523374,0,0,1,0,1,0
4545,0.254,0.24324325,0.3,0.4691182,0.0,0,0,0.37018746,0,1,0,1,0,0
4546,0.624,0.25675675,0.5,0.0,0.33333334,1,0,0.75937384,1,0,0,1,0,0
4547,1.0,0.25675675,0.9,0.48827147,0.0,0,1,0.99850667,0,1,0,0,1,1
4548,0.57,0.5405405,0.1,0.0,0.0,1,1,0.29450563,1,0,0,1,0,1
4549,0.374,0.5540541,0.9,0.0,0.33333334,0,0,0.5189905,1,0,0,0,1,1
4550,0.458,0.2837838,0.3,0.6636207,0.33333334,1,0,0.46916512,1,0,0,1,0,0
4551,0.602,0.3783784,0.4,0.35768726,0.0,1,0,0.78214467,0,0,1,1,0,1
4552,0.52,0.0945946,0.2,0.0,0.33333334,1,0,0.61862034,1,0,0,1,0,0
4553,0.462,0.16216215,0.1,0.0,0.33333334,1,0,0.9973577,1,0,0,0,1,0
4554,0.484,0.2837838,0.7,0.0,0.33333334,1,0,0.41540343,1,0,0,0,1,0
4555,0.676,0.22972973,0.6,0.0,0.0,1,0,0.12739642,0,0,1,1,0,1
4556,0.662,0.0,0.1,0.39416158,0.0,1,1,0.047928676,1,0,0,1,0,0
4557,0.616,0.25675675,0.3,0.672527,0.33333334,0,0,0.3518269,0,1,0,0,1,0
4558,0.884,0.21621622,0.1,0.0,0.0,0,1,0.43163493,1,0,0,0,1,0
4559,0.356,0.5945946,0.7,0.5308975,0.0,0,0,0.84256095,0,1,0,1,0,1
4560,0.548,0.24324325,0.0,0.0,0.33333334,1,0,0.5580249,0,0,1,1,0,0
4561,0.424,0.17567568,0.4,0.5071272,0.33333334,0,1,0.7165976,0,1,0,0,1,0
4562,0.656,0.24324325,0.1,0.4697718,0.33333334,1,0,0.13805059,0,1,0,0,1,0
4563,0.71,0.6216216,0.3,0.6116797,0.6666667,0,0,0.7328804,0,1,0,1,0,1
4564,0.6,0.067567565,0.4,0.37430057,0.33333334,1,0,0.34525234,0,1,0,0,1,0
4565,0.486,0.3783784,0.2,0.30529442,0.0,1,1,0.2722367,0,0,1,1,0,0
4566,0.604,0.2972973,0.4,0.31856504,0.33333334,1,1,0.16758111,1,0,0,1,0,0
4567,0.408,0.12162162,0.4,0.0,0.33333334,1,1,0.67542523,0,0,1,1,0,0
4568,0.468,0.1891892,0.8,0.16011645,0.0,1,1,0.6872044,0,1,0,0,1,0
4569,0.332,0.2027027,0.7,0.45913294,0.0,1,1,0.055974945,1,0,0,0,1,0
4570,0.878,0.33783785,0.9,0.46490705,0.33333334,1,1,0.30085135,0,1,0,1,0,0
4571,0.496,0.027027028,0.8,0.7185939,0.33333334,1,1,0.14771971,0,1,0,0,1,0
4572,0.638,0.16216215,0.7,0.55748856,0.0,1,0,0.9440115,0,1,0,1,0,0
4573,0.59,0.08108108,0.3,0.13769662,0.0,1,1,0.0581385,1,0,0,1,0,0
4574,0.618,0.1891892,0.9,0.0,0.33333334,1,1,0.46576533,1,0,0,1,0,0
4575,0.966,0.14864865,0.1,0.38446784,0.33333334,0,1,0.24489638,0,1,0,0,1,0
4576,0.694,0.2972973,0.7,0.5194713,0.33333334,0,1,0.58475345,0,0,1,1,0,0
4577,0.46,0.2837838,0.3,0.47704154,0.0,1,0,0.68521386,0,1,0,0,1,0
4578,0.682,0.27027026,0.1,0.0,0.33333334,0,0,0.22323091,1,0,0,0,1,0
4579,0.368,0.45945945,0.1,0.0,0.6666667,1,1,0.52016884,1,0,0,0,1,1
4580,0.256,0.1891892,0.6,0.2837297,0.0,1,1,0.552963,1,0,0,1,0,0
4581,0.444,0.3918919,0.2,0.0,0.33333334,1,0,0.18045783,1,0,0,1,0,0
4582,0.302,0.25675675,0.4,0.0,0.33333334,0,0,0.06229955,1,0,0,0,1,0
4583,0.548,0.27027026,0.8,0.0,0.33333334,1,0,0.4770047,0,0,1,1,0,0
4584,0.49,0.2837838,0.9,0.54373634,0.0,1,1,0.7588036,1,0,0,1,0,0
4585,0.506,0.16216215,0.8,0.0,0.33333334,1,1,0.2376471,1,0,0,0,1,0
4586,0.504,0.0945946,0.0,0.0,0.33333334,1,1,0.5063613,1,0,0,1,0,0
4587,0.3,0.21621622,0.6,0.0,0.0,1,1,0.70135134,1,0,0,1,0,0
4588,0.144,0.3108108,0.6,0.61076146,0.0,1,0,0.058263116,1,0,0,0,1,0
4589,0.53,0.22972973,0.7,0.0,0.33333334,1,0,0.7539356,1,0,0,0,1,0
4590,0.57,0.8108108,0.6,0.18946497,0.0,1,1,0.5969995,1,0,0,1,0,0
4591,0.722,0.1891892,0.1,0.0,0.33333334,1,0,0.63094443,1,0,0,1,0,0
4592,0.968,0.24324325,0.8,0.5694842,0.0,1,0,0.44990018,1,0,0,0,1,1
4593,0.566,0.35135135,0.7,0.0,0.33333334,1,0,0.14876276,1,0,0,1,0,0
4594,0.6,0.17567568,0.1,0.6399655,0.33333334,0,0,0.13532408,1,0,0,1,0,0
4595,0.786,0.6351351,0.2,0.525853,0.0,1,1,0.4819865,0,1,0,0,1,1
4596,0.434,0.27027026,0.6,0.5088871,0.33333334,0,0,0.22707823,1,0,0,0,1,0
4597,0.712,0.3783784,0.4,0.41935185,0.0,1,0,0.54349196,0,1,0,1,0,1
4598,0.576,0.3783784,0.9,0.55743563,0.0,1,0,0.19479716,1,0,0,0,1,0
4599,0.582,0.27027026,0.3,0.0,0.33333334,1,0,0.5823287,1,0,0,1,0,0
4600,0.448,0.21621622,0.5,0.44768953,0.33333334,1,1,0.08991784,1,0,0,1,0,0
4601,0.584,0.16216215,0.8,0.5360634,0.0,0,0,0.21621545,0,1,0,0,1,0
4602,0.744,0.22972973,0.1,0.4789657,0.0,1,0,0.6262059,0,0,1,1,0,0
4603,0.546,0.067567565,0.1,0.42253092,0.33333334,0,1,0.9571132,1,0,0,0,1,0
4604,0.662,0.0945946,0.5,0.0,0.0,0,1,0.45429033,1,0,0,0,1,0
4605,0.36,0.21621622,0.8,0.0,0.33333334,0,1,0.70937246,1,0,0,1,0,0
4606,0.894,0.5,1.0,0.0,1.0,1,1,0.24706005,1,0,0,1,0,1
4607,0.606,0.44594595,0.3,0.0,0.0,1,0,0.85215676,1,0,0,0,1,1
4608,1.0,0.3243243,0.8,0.4776429,0.0,0,1,0.25504655,0,1,0,0,1,1
4609,0.462,0.21621622,0.1,0.0,0.33333334,0,1,0.40585712,0,0,1,0,1,0
4610,0.478,0.27027026,0.8,0.36755645,0.0,1,0,0.4955243,0,1,0,0,1,0
4611,0.41,0.4054054,0.3,0.5661877,0.33333334,0,1,0.39565378,0,1,0,0,1,0
4612,0.796,0.4189189,0.7,0.11798447,0.0,0,0,0.8177731,1,0,0,1,0,1
4613,0.79,0.3783784,0.7,0.0,0.33333334,1,1,0.33882415,1,0,0,1,0,0
4614,0.76,0.21621622,0.1,0.0,0.33333334,1,1,0.6329626,1,0,0,0,1,0
4615,0.43,0.35135135,0.1,0.0,0.33333334,0,1,0.44799894,1,0,0,1,0,0
4616,0.856,0.25675675,0.3,0.5651847,0.0,0,1,0.897137,1,0,0,0,1,0
4617,0.924,0.08108108,1.0,0.0,0.33333334,1,1,0.78454775,1,0,0,0,1,0
4618,0.352,0.3243243,0.1,0.0,0.0,0,1,0.84245265,1,0,0,0,1,0
4619,0.716,0.3918919,0.0,0.50454396,0.33333334,0,1,0.6636558,1,0,0,1,0,1
4620,0.66,0.2027027,0.2,0.4320214,0.0,0,1,0.1952491,1,0,0,0,1,0
4621,0.434,0.33783785,0.2,0.46091855,0.33333334,0,0,0.87305725,0,0,1,0,1,0
4622,0.428,0.4054054,0.5,0.5296024,0.0,1,0,0.3962788,0,0,1,0,1,0
4623,0.718,0.08108108,0.3,0.44220906,0.0,1,1,0.84260064,1,0,0,1,0,0
4624,0.558,0.3783784,0.1,0.5207939,0.0,1,1,0.8056474,1,0,0,0,1,1
4625,0.32,0.36486486,1.0,0.41379938,0.33333334,0,1,0.38937238,1,0,0,1,0,0
4626,0.312,0.1891892,0.3,0.0,0.0,1,1,0.4040958,1,0,0,1,0,0
4627,0.51,0.2837838,0.7,0.0,0.0,0,1,0.5967405,1,0,0,0,1,0
4628,0.6,0.1891892,0.1,0.52685827,0.33333334,1,1,0.89168406,0,0,1,0,1,0
4629,1.0,0.4189189,0.8,0.39318573,0.0,1,0,0.5958734,0,1,0,0,1,1
4630,0.278,0.27027026,0.2,0.5039659,0.33333334,1,1,0.4132952,0,1,0,0,1,0
4631,0.618,0.16216215,0.8,0.6144308,0.0,1,0,0.2021669,0,1,0,1,0,0
4632,0.806,0.33783785,0.5,0.0,0.33333334,1,0,0.54940313,1,0,0,1,0,0
4633,0.254,0.4054054,0.8,0.5151494,0.33333334,1,1,0.78970426,0,1,0,0,1,0
4634,0.52,0.36486486,0.3,0.0,0.0,1,0,0.19134457,0,0,1,1,0,1
4635,0.538,0.2027027,0.2,0.66853243,0.33333334,1,1,0.32608563,1,0,0,1,0,0
4636,0.538,0.17567568,0.2,0.22366172,0.33333334,0,0,0.010852836,0,1,0,1,0,0
4637,0.816,0.16216215,0.3,0.56429714,0.0,1,0,0.78126204,1,0,0,1,0,0
4638,0.332,0.43243244,0.7,0.5567004,0.33333334,1,0,0.22792001,0,1,0,0,1,0
4639,0.878,0.12162162,0.8,0.26385996,0.0,1,1,0.39727065,1,0,0,1,0,0
4640,0.674,0.35135135,0.9,0.0,0.33333334,0,0,0.5152023,1,0,0,1,0,1
4641,0.27,0.21621622,0.3,0.53271925,0.0,1,0,0.35102478,0,1,0,0,1,0
4642,0.192,0.0945946,0.3,0.542861,0.0,1,0,0.88374406,0,1,0,0,1,0
4643,0.494,0.5675676,0.0,0.5252255,0.0,0,0,0.053464856,1,0,0,1,0,1
4644,0.724,0.7567568,0.5,0.0,0.33333334,0,0,0.7571435,0,0,1,0,1,0
4645,0.344,0.21621622,0.3,0.0,0.33333334,1,1,0.019415654,1,0,0,1,0,0
4646,0.91,0.10810811,0.8,0.17023991,0.33333334,1,1,0.14426433,0,1,0,1,0,0
4647,0.862,0.13513513,0.4,0.0,0.33333334,1,0,0.8885427,1,0,0,1,0,0
4648,0.678,0.527027,0.4,0.0,0.33333334,1,0,0.6832563,0,0,1,1,0,1
4649,0.64,0.17567568,0.1,0.56848395,0.33333334,1,1,0.8794973,0,1,0,0,1,0
4650,0.64,0.2027027,0.2,0.56279683,0.33333334,1,0,0.38126582,1,0,0,0,1,0
4651,0.348,0.0945946,0.7,0.5237274,0.0,0,0,0.96837705,0,1,0,1,0,0
4652,0.768,0.2837838,0.3,0.36922145,0.33333334,1,1,0.62835854,0,0,1,1,0,0
4653,0.278,0.44594595,0.3,0.0,0.33333334,0,1,0.87051666,1,0,0,1,0,1
4654,0.456,0.17567568,0.5,0.40689301,1.0,0,0,0.9393629,0,1,0,1,0,1
4655,0.544,0.2837838,0.9,0.0,0.33333334,0,1,0.5043021,0,0,1,0,1,0
4656,0.986,0.27027026,0.8,0.5376188,0.0,1,1,0.053967454,1,0,0,1,0,0
4657,0.674,0.4054054,0.4,0.0,0.33333334,1,1,0.85449296,1,0,0,0,1,0
4658,0.7,0.13513513,0.8,0.63731205,0.0,0,0,0.11344574,0,0,1,0,1,0
4659,0.12,0.43243244,0.2,0.40765074,0.33333334,1,0,0.4490974,0,1,0,1,0,0
4660,0.374,0.3108108,0.0,0.0,0.33333334,0,1,0.87633824,1,0,0,1,0,0
4661,0.86,0.33783785,0.0,0.0,0.0,0,1,0.078475945,1,0,0,1,0,0
4662,0.604,0.5405405,0.6,0.0,0.33333334,0,1,0.85015047,0,0,1,0,1,0
4663,0.54,0.22972973,0.0,0.30685753,0.0,1,1,0.08616428,0,1,0,0,1,0
4664,0.694,0.067567565,1.0,0.0,0.33333334,1,1,0.39865133,1,0,0,1,0,0
4665,0.872,0.22972973,0.3,0.0,0.33333334,1,0,0.46355122,1,0,0,0,1,0
4666,1.0,0.2837838,0.5,0.45632797,0.0,1,0,0.4984371,0,1,0,1,0,0
4667,0.798,0.4864865,0.3,0.57700294,0.0,1,0,0.46666816,0,1,0,0,1,1
4668,0.19,0.17567568,0.7,0.57814944,0.0,1,1,0.8794937,1,0,0,0,1,0
4669,0.186,0.43243244,0.3,0.46714705,0.0,1,0,0.21416345,0,1,0,0,1,1
4670,0.574,0.3108108,0.2,0.5500815,0.33333334,1,0,0.7015003,0,1,0,0,1,0
4671,0.532,0.36486486,0.6,0.5115726,0.6666667,1,1,0.7200138,0,1,0,1,0,1
4672,0.812,0.067567565,0.1,0.44866148,0.0,1,1,0.5670368,1,0,0,1,0,0
4673,0.588,0.2027027,0.2,0.0,0.0,1,0,0.48209104,1,0,0,0,1,0
4674,1.0,0.3108108,0.1,0.70530015,0.33333334,0,1,0.6290337,0,1,0,0,1,0
4675,0.706,0.27027026,0.9,0.3952503,0.0,1,0,0.32857808,0,1,0,1,0,0
4676,0.668,0.3243243,0.3,0.4113633,0.0,1,0,0.15496705,0,0,1,1,0,0
4677,0.712,0.4054054,1.0,0.41641656,0.6666667,0,1,0.7912612,0,1,0,1,0,1
4678,0.46,0.5810811,0.8,0.50188255,0.0,1,1,0.47337645,0,0,1,0,1,0
4679,0.854,0.22972973,0.3,0.0,0.33333334,1,1,0.086238936,0,0,1,1,0,0
4680,0.652,0.4054054,0.3,0.32163432,0.0,0,0,0.5069798,0,1,0,0,1,0
4681,0.716,0.35135135,0.2,0.64523333,0.33333334,1,0,0.42433378,1,0,0,1,0,0
4682,0.918,0.08108108,0.7,0.4366648,0.0,1,0,0.9176054,1,0,0,0,1,0
4683,0.476,0.27027026,0.1,0.49530572,0.0,1,0,0.3798243,1,0,0,0,1,0
4684,0.546,0.33783785,0.1,0.0,0.33333334,1,1,0.7319085,1,0,0,0,1,0
4685,0.374,0.3243243,0.1,0.75954837,0.0,0,1,0.6357768,0,0,1,0,1,0
4686,0.372,0.47297296,0.2,0.57363516,0.0,1,0,0.010041959,0,0,1,0,1,1
4687,0.838,0.4054054,0.2,0.38478634,0.33333334,0,1,0.9894652,1,0,0,0,1,0
4688,0.68,0.2027027,0.5,0.0,0.33333334,1,0,0.6900964,1,0,0,0,1,0
4689,0.842,0.36486486,0.0,0.5573002,0.0,0,0,0.8549486,0,0,1,0,1,1
4690,0.294,0.08108108,0.6,0.44547626,0.33333334,1,0,0.2792651,0,1,0,0,1,0
4691,0.544,0.25675675,0.4,0.0,0.33333334,1,0,0.022241725,0,0,1,0,1,0
4692,0.504,0.16216215,0.9,0.45306116,0.33333334,0,0,0.5106705,0,0,1,0,1,0
4693,0.386,0.1891892,0.7,0.586919,0.0,1,0,0.5638557,1,0,0,1,0,0
4694,0.34,0.36486486,0.7,0.42655978,0.0,1,0,0.16447745,0,0,1,0,1,0
4695,0.638,0.25675675,0.1,0.50032085,0.0,1,1,0.81132424,1,0,0,0,1,0
4696,0.562,0.3108108,0.0,0.0,0.0,0,0,0.43978325,0,0,1,1,0,0
4697,0.374,0.4054054,0.4,0.5254516,0.0,1,0,0.83240634,0,1,0,0,1,1
4698,0.764,0.5945946,0.2,0.0,0.33333334,1,1,0.1271486,1,0,0,0,1,0
4699,0.988,0.5135135,0.5,0.39669374,0.0,0,1,0.7861675,0,0,1,0,1,1
4700,0.976,0.22972973,0.0,0.0,0.33333334,0,1,0.9865659,0,0,1,0,1,0
4701,0.604,0.12162162,1.0,0.4276785,0.33333334,0,0,0.22214212,1,0,0,0,1,0
4702,0.62,0.2027027,0.0,0.29009157,0.0,0,0,0.9052885,1,0,0,0,1,0
4703,0.684,0.35135135,0.8,0.0,0.0,0,1,0.7953649,0,0,1,1,0,0
4704,0.476,0.22972973,0.0,0.0,0.33333334,1,1,0.7774426,1,0,0,1,0,0
4705,0.366,0.054054055,1.0,0.46131718,0.0,0,0,0.21922329,0,1,0,1,0,0
4706,1.0,0.33783785,0.4,0.64271724,0.0,1,1,0.70036685,1,0,0,0,1,0
4707,0.322,0.12162162,0.8,0.0,0.33333334,1,1,0.24541233,1,0,0,0,1,0
4708,0.36,0.35135135,0.6,0.0,0.33333334,0,0,0.27943563,0,0,1,0,1,0
4709,0.408,0.17567568,0.1,0.0,0.33333334,0,1,0.9633368,1,0,0,0,1,0
4710,0.47,0.2972973,0.3,0.64672077,0.33333334,1,0,0.6851501,0,1,0,1,0,0
4711,0.808,0.2837838,0.3,0.29851297,0.0,0,0,0.17210934,1,0,0,0,1,0
4712,0.248,0.4864865,0.3,0.0,0.0,1,0,0.5420397,1,0,0,0,1,1
4713,0.974,0.22972973,0.0,0.5740881,0.0,1,0,0.7266381,0,1,0,0,1,0
4714,0.434,0.067567565,0.9,0.37274975,0.0,0,1,0.40710902,1,0,0,1,0,0
4715,0.9,0.27027026,0.1,0.0,0.33333334,1,0,0.25773385,0,0,1,0,1,0
4716,0.592,0.0,1.0,0.0,0.33333334,0,1,0.26394305,1,0,0,0,1,0
4717,0.554,0.27027026,0.8,0.42616075,0.33333334,0,1,0.42133278,0,1,0,0,1,0
4718,0.31,0.10810811,0.8,0.45027274,0.0,1,0,0.72506946,1,0,0,0,1,0
4719,0.432,0.22972973,0.1,0.49040627,0.0,1,0,0.33120093,0,1,0,1,0,1
4720,0.538,0.2027027,0.3,0.40051687,0.33333334,0,1,0.1821932,0,1,0,1,0,0
4721,0.814,0.35135135,0.4,0.49152288,0.0,1,0,0.68568903,1,0,0,1,0,0
4722,0.596,0.1891892,0.0,0.0,0.0,0,1,0.58661467,1,0,0,0,1,0
4723,0.542,0.3243243,0.8,0.27375132,0.0,1,1,0.37076604,0,0,1,0,1,0
4724,0.386,0.4189189,0.6,0.23727633,0.0,1,0,0.52125967,0,1,0,0,1,0
4725,0.616,0.33783785,0.7,0.5590332,0.33333334,1,0,0.013687007,1,0,0,1,0,0
4726,0.566,0.43243244,0.7,0.3519463,0.0,1,1,0.9797215,0,1,0,0,1,0
4727,0.596,0.013513514,0.1,0.0,0.33333334,0,1,0.11046195,1,0,0,1,0,0
4728,0.302,0.2972973,0.5,0.45698068,0.0,0,0,0.63268214,0,1,0,0,1,0
4729,0.666,0.3243243,0.4,0.59101266,0.0,1,1,0.22342658,1,0,0,1,0,1
4730,0.538,0.27027026,0.1,0.0,0.0,1,0,0.56220895,0,0,1,1,0,1
4731,0.71,0.22972973,0.3,0.0,0.33333334,0,1,0.33162883,1,0,0,1,0,0
4732,0.576,0.47297296,0.1,0.49389243,0.0,1,0,0.08323845,0,1,0,1,0,1
4733,0.72,0.17567568,0.1,0.0,0.33333334,1,0,0.10035818,1,0,0,1,0,0
4734,0.48,0.4864865,0.4,0.0,0.33333334,1,1,0.46908936,1,0,0,1,0,1
4735,0.75,0.33783785,0.2,0.6612087,0.33333334,1,0,0.65398216,1,0,0,0,1,0
4736,0.576,0.1891892,0.0,0.0,0.33333334,1,0,0.80066854,1,0,0,1,0,0
4737,0.882,0.24324325,0.6,0.44308415,0.0,1,1,0.9498824,1,0,0,0,1,0
4738,0.704,0.2972973,0.1,0.41271433,0.0,0,0,0.048509333,1,0,0,1,0,1
4739,0.514,0.1891892,0.6,0.0,0.33333334,0,0,0.9803458,1,0,0,1,0,0
4740,0.37,0.16216215,0.6,0.4137336,0.0,1,1,0.62855476,1,0,0,0,1,0
4741,0.602,0.36486486,0.2,0.661231,0.33333334,1,0,0.11522565,1,0,0,0,1,1
4742,0.312,0.5540541,0.8,0.4749024,0.33333334,1,1,0.8534223,0,1,0,0,1,0
4743,0.322,0.527027,0.8,0.49004084,0.0,1,1,0.9063225,0,0,1,1,0,0
4744,0.814,0.44594595,0.1,0.0,0.0,1,1,0.11412865,1,0,0,1,0,1
4745,0.836,0.4189189,0.1,0.53162885,0.0,1,0,0.5119771,0,1,0,0,1,1
4746,0.814,0.1891892,0.9,0.0,0.33333334,1,0,0.57975227,1,0,0,0,1,0
4747,0.626,0.6216216,0.6,0.0,0.33333334,0,1,0.07933228,0,0,1,0,1,0
4748,0.374,0.25675675,0.7,0.63137966,1.0,1,1,0.5884512,0,1,0,1,0,1
4749,0.44,0.14864865,0.4,0.4863674,0.33333334,1,1,0.86898893,0,1,0,0,1,0
4750,1.0,0.22972973,0.5,0.0,0.0,1,1,0.40494478,1,0,0,1,0,0
4751,0.622,0.6216216,0.8,0.51316315,0.33333334,1,0,0.94702345,0,1,0,1,0,1
4752,0.618,0.4864865,0.8,0.53183556,0.0,1,0,0.28390822,1,0,0,0,1,0
4753,0.208,0.2972973,0.2,0.4909444,0.0,1,0,0.74156284,0,0,1,0,1,0
4754,0.716,0.5540541,0.2,0.0,0.0,1,0,0.89839345,1,0,0,1,0,1
4755,0.74,0.25675675,0.2,0.47959265,0.33333334,1,1,0.69235927,1,0,0,1,0,0
4756,0.87,0.2837838,0.1,0.51872844,0.0,1,0,0.81901234,1,0,0,1,0,1
4757,0.786,0.24324325,0.8,0.3695403,0.0,1,1,0.16842708,0,0,1,1,0,0
4758,0.286,0.4054054,0.7,0.0,0.33333334,1,0,0.24269077,0,0,1,1,0,0
4759,0.414,0.21621622,0.3,0.0,0.0,0,1,0.61714095,0,0,1,0,1,0
4760,1.0,0.2972973,0.1,0.30655557,0.0,1,0,0.8709425,1,0,0,0,1,0
4761,0.898,0.1891892,0.3,0.42266533,0.33333334,1,1,0.08964066,1,0,0,1,0,0
4762,0.812,0.21621622,0.1,0.41105637,0.0,1,1,0.4502803,1,0,0,0,1,0
4763,0.804,0.27027026,0.0,0.5818091,0.33333334,1,1,0.688479,1,0,0,0,1,0
4764,0.692,0.24324325,0.3,0.0,0.6666667,1,0,0.32517266,0,0,1,1,0,0
4765,0.56,0.4189189,0.1,0.0,0.33333334,0,1,0.8143113,0,0,1,1,0,0
4766,0.618,0.27027026,0.9,0.0,0.33333334,1,1,0.17846444,0,0,1,1,0,0
4767,0.67,0.2837838,0.9,0.0,0.33333334,1,1,0.09408139,0,0,1,0,1,0
